STATE,ZIP CODE,CARRIER,LOCALITY,RURAL IND,LAB CB LOCALITY,RURAL IND2,PLUS 4 FLAG,PART B DRUG INDICATOR,YEAR/QTR
IN,47708,08102,00,,Z9,,0,A,20174
IN,47710,08102,00,,Z9,,0,A,20174
IN,47711,08102,00,,Z9,,0,A,20174
IN,47712,08102,00,,Z9,,0,A,20174
IN,47713,08102,00,,Z9,,0,A,20174
IN,47714,08102,00,,Z9,,0,A,20174
IN,47715,08102,00,,Z9,,0,A,20174
IN,47716,08102,00,,Z9,,0,A,20174
IN,47719,08102,00,,Z9,,0,A,20174
IN,47720,08102,00,,Z9,,0,A,20174
IN,47721,08102,00,,Z9,,0,A,20174
IN,47722,08102,00,,Z9,,0,A,20174
IN,47724,08102,00,,Z9,,0,A,20174
IN,47725,08102,00,,Z9,,0,A,20174
IN,47727,08102,00,,Z9,,0,A,20174
IN,47728,08102,00,,Z9,,0,A,20174
IN,47730,08102,00,,Z9,,0,A,20174
IN,47731,08102,00,,Z9,,0,A,20174
IN,47732,08102,00,,Z9,,0,A,20174
IN,47733,08102,00,,Z9,,0,A,20174
IN,47734,08102,00,,Z9,,0,A,20174
IN,47735,08102,00,,Z9,,0,A,20174
IN,47736,08102,00,,Z9,,0,A,20174
IN,47737,08102,00,,Z9,,0,A,20174
IN,47739,08102,00,,Z9,,0,A,20174
IN,47740,08102,00,,Z9,,0,A,20174
IN,47741,08102,00,,Z9,,0,A,20174
IN,47744,08102,00,,Z9,,0,A,20174
IN,47747,08102,00,,Z9,,0,A,20174
IN,47750,08102,00,,Z9,,0,A,20174
IN,47801,08102,00,,Z9,,0,A,20174
IN,47802,08102,00,,Z9,,0,A,20174
IN,47803,08102,00,,Z9,,0,A,20174
IN,47804,08102,00,,Z9,,0,A,20174
IN,47805,08102,00,,Z9,,0,A,20174
IN,47807,08102,00,,Z9,,0,A,20174
IN,47808,08102,00,,Z9,,0,A,20174
IN,47809,08102,00,,Z9,,0,A,20174
IN,47811,08102,00,,Z9,,0,A,20174
IN,47812,08102,00,,Z9,,0,A,20174
IN,47813,08102,00,,Z9,,0,A,20174
IN,47814,08102,00,,Z9,,0,A,20174
IN,47830,08102,00,R,Z9,R,0,A,20174
IN,47831,08102,00,,Z9,,0,A,20174
IN,47832,08102,00,R,Z9,R,0,A,20174
IN,47833,08102,00,R,Z9,R,0,A,20174
IN,47834,08102,00,,Z9,,0,A,20174
IN,47836,08102,00,R,Z9,R,0,A,20174
IN,47837,08102,00,,Z9,,0,A,20174
IN,47838,08102,00,R,Z9,R,0,A,20174
IN,47840,08102,00,,Z9,,0,A,20174
IN,47841,08102,00,,Z9,,0,A,20174
IN,47842,08102,00,,Z9,,0,A,20174
IN,47845,08102,00,,Z9,,0,A,20174
IN,47846,08102,00,,Z9,,0,A,20174
IN,47847,08102,00,R,Z9,R,0,A,20174
IN,47848,08102,00,R,Z9,R,0,A,20174
IN,47849,08102,00,,Z9,,0,A,20174
IN,47850,08102,00,,Z9,,0,A,20174
IN,47851,08102,00,,Z9,,0,A,20174
IN,47852,08102,00,R,Z9,R,0,A,20174
IN,47853,08102,00,,Z9,,0,A,20174
IN,47854,08102,00,R,Z9,R,0,A,20174
IN,47855,08102,00,,Z9,,0,A,20174
IN,47856,08102,00,R,Z9,R,0,A,20174
IN,47857,08102,00,,Z9,,0,A,20174
IN,47858,08102,00,,Z9,,0,A,20174
IN,47859,08102,00,R,Z9,R,0,A,20174
IN,47860,08102,00,R,Z9,R,0,A,20174
IN,47861,08102,00,,Z9,,0,A,20174
IN,47862,08102,00,R,Z9,R,0,A,20174
IN,47863,08102,00,,Z9,,0,A,20174
IN,47864,08102,00,,Z9,,0,A,20174
IN,47865,08102,00,R,Z9,R,0,A,20174
IN,47866,08102,00,,Z9,,0,A,20174
IN,47868,08102,00,,Z9,,0,A,20174
IN,47869,08102,00,,Z9,,0,A,20174
IN,47870,08102,00,,Z9,,0,A,20174
IN,47871,08102,00,,Z9,,0,A,20174
IN,47872,08102,00,R,Z9,R,0,A,20174
IN,47874,08102,00,R,Z9,R,0,A,20174
IN,47875,08102,00,R,Z9,R,0,A,20174
IN,47876,08102,00,,Z9,,0,A,20174
IN,47878,08102,00,,Z9,,0,A,20174
IN,47879,08102,00,,Z9,,0,A,20174
IN,47880,08102,00,,Z9,,0,A,20174
IN,47881,08102,00,,Z9,,0,A,20174
IN,47882,08102,00,R,Z9,R,0,A,20174
IN,47884,08102,00,,Z9,,0,A,20174
IN,47885,08102,00,,Z9,,0,A,20174
IN,47901,08102,00,,Z9,,0,A,20174
IN,47902,08102,00,,Z9,,0,A,20174
IN,47903,08102,00,,Z9,,0,A,20174
IN,47904,08102,00,,Z9,,0,A,20174
IN,47905,08102,00,,Z9,,0,A,20174
IN,47906,08102,00,,Z9,,0,A,20174
IN,47907,08102,00,,Z9,,0,A,20174
IN,47909,08102,00,,Z9,,0,A,20174
IN,47916,08102,00,R,Z9,R,0,A,20174
IN,47917,08102,00,B,Z9,B,0,A,20174
IN,47918,08102,00,R,Z9,R,0,A,20174
IN,47920,08102,00,,Z9,,0,A,20174
IN,47921,08102,00,B,Z9,B,0,A,20174
IN,47922,08102,00,R,Z9,R,0,A,20174
IN,47923,08102,00,R,Z9,R,0,A,20174
IN,47924,08102,00,,Z9,,0,A,20174
IN,47925,08102,00,R,Z9,R,0,A,20174
IN,47926,08102,00,R,Z9,R,0,A,20174
IN,47928,08102,00,,Z9,,0,A,20174
IN,47929,08102,00,R,Z9,R,0,A,20174
IN,47930,08102,00,,Z9,,0,A,20174
IN,47932,08102,00,R,Z9,R,0,A,20174
IN,47933,08102,00,R,Z9,R,0,A,20174
IN,47934,08102,00,R,Z9,R,0,A,20174
IN,47935,08102,00,R,Z9,R,0,A,20174
IN,47936,08102,00,R,Z9,R,0,A,20174
IN,47937,08102,00,R,Z9,R,0,A,20174
IN,47938,08102,00,R,Z9,R,0,A,20174
IN,47939,08102,00,R,Z9,R,0,A,20174
IN,47940,08102,00,R,Z9,R,0,A,20174
IN,47941,08102,00,,Z9,,0,A,20174
IN,47942,08102,00,B,Z9,B,0,A,20174
IN,47943,08102,00,,Z9,,0,A,20174
IN,47944,08102,00,B,Z9,B,0,A,20174
IN,47946,08102,00,R,Z9,R,0,A,20174
IN,47948,08102,00,R,Z9,R,0,A,20174
IN,47949,08102,00,R,Z9,R,0,A,20174
IN,47950,08102,00,R,Z9,R,0,A,20174
IN,47951,08102,00,R,Z9,R,0,A,20174
IN,47952,08102,00,R,Z9,R,0,A,20174
IN,47954,08102,00,R,Z9,R,0,A,20174
IN,47955,08102,00,R,Z9,R,0,A,20174
IN,47957,08102,00,R,Z9,R,0,A,20174
IN,47958,08102,00,R,Z9,R,0,A,20174
IN,47959,08102,00,R,Z9,R,0,A,20174
IN,47960,08102,00,R,Z9,R,0,A,20174
IN,47962,08102,00,,Z9,,0,A,20174
IN,47963,08102,00,,Z9,,0,A,20174
IN,47964,08102,00,,Z9,,0,A,20174
IN,47965,08102,00,R,Z9,R,0,A,20174
IN,47966,08102,00,R,Z9,R,0,A,20174
IN,47967,08102,00,R,Z9,R,0,A,20174
IN,47968,08102,00,R,Z9,R,0,A,20174
IN,47969,08102,00,R,Z9,R,0,A,20174
IN,47970,08102,00,B,Z9,B,0,A,20174
IN,47971,08102,00,B,Z9,B,0,A,20174
IN,47974,08102,00,,Z9,,0,A,20174
IN,47975,08102,00,B,Z9,B,0,A,20174
IN,47976,08102,00,B,Z9,B,0,A,20174
IN,47977,08102,00,R,Z9,R,0,A,20174
IN,47978,08102,00,R,Z9,R,0,A,20174
IN,47980,08102,00,R,Z9,R,0,A,20174
IN,47981,08102,00,,Z9,,0,A,20174
IN,47982,08102,00,B,Z9,B,0,A,20174
IN,47983,08102,00,,Z9,,0,A,20174
IN,47984,08102,00,B,Z9,B,0,A,20174
IN,47986,08102,00,B,Z9,B,0,A,20174
IN,47987,08102,00,R,Z9,R,0,A,20174
IN,47988,08102,00,R,Z9,R,0,A,20174
IN,47989,08102,00,R,Z9,R,0,A,20174
IN,47990,08102,00,R,Z9,R,0,A,20174
IN,47991,08102,00,B,Z9,B,0,A,20174
IN,47992,08102,00,,Z9,,0,A,20174
IN,47993,08102,00,B,Z9,B,0,A,20174
IN,47994,08102,00,R,Z9,R,0,A,20174
IN,47995,08102,00,R,Z9,R,0,A,20174
IN,47996,08102,00,,Z9,,0,A,20174
IN,47997,08102,00,,Z9,,0,A,20174
WK,66002,05202,00,R,Z9,R,0,A,20174
WK,66006,05202,00,R,Z9,R,0,A,20174
WK,66007,05202,00,,Z9,,0,A,20174
WK,66008,05202,00,B,Z9,B,0,A,20174
WK,66010,05202,00,B,Z9,B,0,A,20174
EK,66012,05202,00,,Z9,,0,A,20174
WK,66013,05202,00,,Z9,,0,A,20174
WK,66014,05202,00,B,Z9,B,0,A,20174
WK,66015,05202,00,B,Z9,B,0,A,20174
WK,66016,05202,00,R,Z9,R,0,A,20174
WK,66017,05202,00,B,Z9,B,0,A,20174
EK,66018,05202,00,,Z9,,0,A,20174
EK,66019,05202,00,,Z9,,0,A,20174
WK,66020,05202,00,R,Z9,R,0,A,20174
EK,66021,05202,00,,Z9,,0,A,20174
WK,66023,05202,00,R,Z9,R,0,A,20174
WK,66024,05202,00,B,Z9,B,0,A,20174
WK,66025,05202,00,,Z9,,0,A,20174
WK,66026,05202,00,,Z9,,0,A,20174
WK,66027,05202,00,R,Z9,R,0,A,20174
EK,66030,05202,00,,Z9,,0,A,20174
EK,66031,05202,00,,Z9,,0,A,20174
WK,66032,05202,00,B,Z9,B,0,A,20174
WK,66033,05202,00,B,Z9,B,0,A,20174
WK,66035,05202,00,B,Z9,B,0,A,20174
WK,66036,05202,00,,Z9,,0,A,20174
WK,66039,05202,00,B,Z9,B,0,A,20174
WK,66040,05202,00,B,Z9,B,0,A,20174
WK,66041,05202,00,R,Z9,R,0,A,20174
WK,66042,05202,00,R,Z9,R,0,A,20174
WK,66043,05202,00,R,Z9,R,0,A,20174
WK,66044,05202,00,,Z9,,0,A,20174
WK,66045,05202,00,,Z9,,0,A,20174
WK,66046,05202,00,,Z9,,0,A,20174
WK,66047,05202,00,,Z9,,0,A,20174
WK,66048,05202,00,R,Z9,R,0,A,20174
WK,66049,05202,00,,Z9,,0,A,20174
WK,66050,05202,00,,Z9,,0,A,20174
EK,66051,05202,00,,Z9,,0,A,20174
WK,66052,05202,00,,Z9,,0,A,20174
WK,66053,05202,00,,Z9,,0,A,20174
WK,66054,05202,00,,Z9,,0,A,20174
WK,66056,05202,00,B,Z9,B,0,A,20174
WK,66058,05202,00,R,Z9,R,0,A,20174
WK,66060,05202,00,R,Z9,R,0,A,20174
EK,66061,05202,00,,Z9,,0,A,20174
EK,66062,05202,00,,Z9,,0,A,20174
EK,66063,05202,00,,Z9,,0,A,20174
WK,66064,05202,00,,Z9,,0,A,20174
WK,66066,05202,00,,Z9,,0,A,20174
WK,66067,05202,00,R,Z9,R,0,A,20174
WK,66070,05202,00,,Z9,,0,A,20174
WK,66071,05202,00,,Z9,,0,A,20174
WK,66072,05202,00,B,Z9,B,0,A,20174
WK,66073,05202,00,,Z9,,0,A,20174
WK,66075,05202,00,B,Z9,B,0,A,20174
WK,66076,05202,00,R,Z9,R,0,A,20174
WK,66077,05202,00,R,Z9,R,0,A,20174
WK,66078,05202,00,R,Z9,R,0,A,20174
WK,66079,05202,00,R,Z9,R,0,A,20174
WK,66080,05202,00,R,Z9,R,0,A,20174
EK,66083,05202,00,,Z9,,0,A,20174
EK,66085,05202,00,,Z9,,0,A,20174
WK,66086,05202,00,,Z9,,0,A,20174
WK,66087,05202,00,B,Z9,B,0,A,20174
WK,66088,05202,00,R,Z9,R,0,A,20174
WK,66090,05202,00,B,Z9,B,0,A,20174
WK,66091,05202,00,B,Z9,B,0,A,20174
WK,66092,05202,00,R,Z9,R,0,A,20174
WK,66093,05202,00,B,Z9,B,0,A,20174
WK,66094,05202,00,B,Z9,B,0,A,20174
WK,66095,05202,00,R,Z9,R,0,A,20174
WK,66097,05202,00,R,Z9,R,0,A,20174
EK,66101,05202,00,,Z9,,0,A,20174
EK,66102,05202,00,,Z9,,0,A,20174
EK,66103,05202,00,,Z9,,0,A,20174
EK,66104,05202,00,,Z9,,0,A,20174
EK,66105,05202,00,,Z9,,0,A,20174
EK,66106,05202,00,,Z9,,0,A,20174
EK,66109,05202,00,,Z9,,0,A,20174
EK,66110,05202,00,,Z9,,0,A,20174
EK,66111,05202,00,,Z9,,0,A,20174
EK,66112,05202,00,,Z9,,0,A,20174
EK,66113,05202,00,,Z9,,0,A,20174
EK,66115,05202,00,,Z9,,0,A,20174
EK,66117,05202,00,,Z9,,0,A,20174
EK,66118,05202,00,,Z9,,0,A,20174
EK,66119,05202,00,,Z9,,0,A,20174
EK,66160,05202,00,,Z9,,0,A,20174
EK,66201,05202,00,,Z9,,0,A,20174
EK,66202,05202,00,,Z9,,0,A,20174
EK,66203,05202,00,,Z9,,0,A,20174
EK,66204,05202,00,,Z9,,0,A,20174
EK,66205,05202,00,,Z9,,0,A,20174
EK,66206,05202,00,,Z9,,0,A,20174
EK,66207,05202,00,,Z9,,0,A,20174
EK,66208,05202,00,,Z9,,0,A,20174
EK,66209,05202,00,,Z9,,0,A,20174
EK,66210,05202,00,,Z9,,0,A,20174
EK,66211,05202,00,,Z9,,0,A,20174
EK,66212,05202,00,,Z9,,0,A,20174
EK,66213,05202,00,,Z9,,0,A,20174
EK,66214,05202,00,,Z9,,0,A,20174
EK,66215,05202,00,,Z9,,0,A,20174
EK,66216,05202,00,,Z9,,0,A,20174
EK,66217,05202,00,,Z9,,0,A,20174
EK,66218,05202,00,,Z9,,0,A,20174
EK,66219,05202,00,,Z9,,0,A,20174
EK,66220,05202,00,,Z9,,0,A,20174
EK,66221,05202,00,,Z9,,0,A,20174
EK,66222,05202,00,,Z9,,0,A,20174
EK,66223,05202,00,,Z9,,0,A,20174
EK,66224,05202,00,,Z9,,0,A,20174
EK,66225,05202,00,,Z9,,0,A,20174
EK,66226,05202,00,,Z9,,0,A,20174
EK,66227,05202,00,,Z9,,0,A,20174
EK,66250,05202,00,,Z9,,0,A,20174
EK,66251,05202,00,,Z9,,0,A,20174
EK,66276,05202,00,,Z9,,0,A,20174
EK,66279,05202,00,,Z9,,0,A,20174
EK,66282,05202,00,,Z9,,0,A,20174
EK,66283,05202,00,,Z9,,0,A,20174
EK,66285,05202,00,,Z9,,0,A,20174
EK,66286,05202,00,,Z9,,0,A,20174
WK,66401,05202,00,B,Z9,B,0,A,20174
WK,66402,05202,00,,Z9,,0,A,20174
WK,66403,05202,00,B,Z9,B,0,A,20174
WK,66404,05202,00,B,Z9,B,0,A,20174
WK,66406,05202,00,B,Z9,B,0,A,20174
WK,66407,05202,00,B,Z9,B,0,A,20174
WK,66408,05202,00,B,Z9,B,0,A,20174
WK,66409,05202,00,,Z9,,0,A,20174
WK,66411,05202,00,B,Z9,B,0,A,20174
WK,66412,05202,00,B,Z9,B,0,A,20174
WK,66413,05202,00,B,Z9,B,0,A,20174
WK,66414,05202,00,B,Z9,B,0,A,20174
WK,66415,05202,00,B,Z9,B,0,A,20174
WK,66416,05202,00,B,Z9,B,0,A,20174
WK,66417,05202,00,B,Z9,B,0,A,20174
WK,66418,05202,00,B,Z9,B,0,A,20174
WK,66419,05202,00,B,Z9,B,0,A,20174
WK,66420,05202,00,,Z9,,0,A,20174
WK,66422,05202,00,B,Z9,B,0,A,20174
WK,66423,05202,00,B,Z9,B,0,A,20174
WK,66424,05202,00,B,Z9,B,0,A,20174
WK,66425,05202,00,B,Z9,B,0,A,20174
WK,66426,05202,00,B,Z9,B,0,A,20174
WK,66427,05202,00,B,Z9,B,0,A,20174
WK,66428,05202,00,B,Z9,B,0,A,20174
WK,66429,05202,00,,Z9,,0,A,20174
WK,66431,05202,00,B,Z9,B,0,A,20174
WK,66432,05202,00,B,Z9,B,0,A,20174
WK,66434,05202,00,B,Z9,B,0,A,20174
WK,66436,05202,00,B,Z9,B,0,A,20174
WK,66438,05202,00,B,Z9,B,0,A,20174
WK,66439,05202,00,B,Z9,B,0,A,20174
WK,66440,05202,00,B,Z9,B,0,A,20174
WK,66441,05202,00,R,Z9,R,0,A,20174
WK,66442,05202,00,R,Z9,R,0,A,20174
WK,66449,05202,00,,Z9,,0,A,20174
WK,66450,05202,00,B,Z9,B,0,A,20174
WK,66451,05202,00,B,Z9,B,0,A,20174
WK,66501,05202,00,B,Z9,B,0,A,20174
WK,66502,05202,00,,Z9,,0,A,20174
WK,66503,05202,00,,Z9,,0,A,20174
WK,66505,05202,00,,Z9,,0,A,20174
WK,66506,05202,00,,Z9,,0,A,20174
WK,66507,05202,00,B,Z9,B,0,A,20174
WK,66508,05202,00,B,Z9,B,0,A,20174
WK,66509,05202,00,B,Z9,B,0,A,20174
WK,66510,05202,00,B,Z9,B,0,A,20174
WK,66512,05202,00,,Z9,,0,A,20174
WK,66514,05202,00,R,Z9,R,0,A,20174
WK,66515,05202,00,B,Z9,B,0,A,20174
WK,66516,05202,00,B,Z9,B,0,A,20174
WK,66517,05202,00,,Z9,,0,A,20174
WK,66518,05202,00,B,Z9,B,0,A,20174
WK,66520,05202,00,B,Z9,B,0,A,20174
WK,66521,05202,00,B,Z9,B,0,A,20174
WK,66522,05202,00,B,Z9,B,0,A,20174
WK,66523,05202,00,B,Z9,B,0,A,20174
WK,66524,05202,00,B,Z9,B,0,A,20174
WK,66526,05202,00,B,Z9,B,0,A,20174
WK,66527,05202,00,B,Z9,B,0,A,20174
WK,66528,05202,00,B,Z9,B,0,A,20174
WK,66531,05202,00,,Z9,,0,A,20174
WK,66532,05202,00,B,Z9,B,0,A,20174
WK,66533,05202,00,,Z9,,0,A,20174
WK,66534,05202,00,B,Z9,B,0,A,20174
WK,66535,05202,00,B,Z9,B,0,A,20174
WK,66536,05202,00,B,Z9,B,0,A,20174
WK,66537,05202,00,B,Z9,B,0,A,20174
WK,66538,05202,00,B,Z9,B,0,A,20174
WK,66539,05202,00,,Z9,,0,A,20174
WK,66540,05202,00,B,Z9,B,0,A,20174
WK,66541,05202,00,B,Z9,B,0,A,20174
WK,66542,05202,00,,Z9,,0,A,20174
WK,66543,05202,00,B,Z9,B,0,A,20174
WK,66544,05202,00,B,Z9,B,0,A,20174
WK,66546,05202,00,,Z9,,0,A,20174
WK,66547,05202,00,B,Z9,B,0,A,20174
WK,66548,05202,00,B,Z9,B,0,A,20174
WK,66549,05202,00,B,Z9,B,0,A,20174
WK,66550,05202,00,B,Z9,B,0,A,20174
WK,66551,05202,00,B,Z9,B,0,A,20174
WK,66552,05202,00,B,Z9,B,0,A,20174
WK,66554,05202,00,,Z9,,0,A,20174
WK,66555,05202,00,B,Z9,B,0,A,20174
WK,66601,05202,00,,Z9,,0,A,20174
WK,66603,05202,00,,Z9,,0,A,20174
WK,66604,05202,00,,Z9,,0,A,20174
WK,66605,05202,00,,Z9,,0,A,20174
WK,66606,05202,00,,Z9,,0,A,20174
WK,66607,05202,00,,Z9,,0,A,20174
WK,66608,05202,00,,Z9,,0,A,20174
WK,66609,05202,00,,Z9,,0,A,20174
WK,66610,05202,00,,Z9,,0,A,20174
WK,66611,05202,00,,Z9,,0,A,20174
WK,66612,05202,00,,Z9,,0,A,20174
WK,66614,05202,00,,Z9,,0,A,20174
WK,66615,05202,00,,Z9,,0,A,20174
WK,66616,05202,00,,Z9,,0,A,20174
WK,66617,05202,00,,Z9,,0,A,20174
WK,66618,05202,00,,Z9,,0,A,20174
WK,66619,05202,00,,Z9,,0,A,20174
WK,66620,05202,00,,Z9,,0,A,20174
WK,66621,05202,00,,Z9,,0,A,20174
WK,66622,05202,00,,Z9,,0,A,20174
WK,66624,05202,00,,Z9,,0,A,20174
WK,66625,05202,00,,Z9,,0,A,20174
WK,66626,05202,00,,Z9,,0,A,20174
WK,66628,05202,00,,Z9,,0,A,20174
WK,66629,05202,00,,Z9,,0,A,20174
WK,66630,05202,00,,Z9,,0,A,20174
WK,66634,05202,00,,Z9,,0,A,20174
WK,66636,05202,00,,Z9,,0,A,20174
WK,66637,05202,00,,Z9,,0,A,20174
WK,66638,05202,00,,Z9,,0,A,20174
WK,66642,05202,00,,Z9,,0,A,20174
WK,66647,05202,00,,Z9,,0,A,20174
WK,66652,05202,00,,Z9,,0,A,20174
WK,66653,05202,00,,Z9,,0,A,20174
WK,66658,05202,00,,Z9,,0,A,20174
WK,66667,05202,00,,Z9,,0,A,20174
WK,66675,05202,00,,Z9,,0,A,20174
WK,66683,05202,00,,Z9,,0,A,20174
WK,66686,05202,00,,Z9,,0,A,20174
WK,66692,05202,00,,Z9,,0,A,20174
WK,66699,05202,00,,Z9,,0,A,20174
WK,66701,05202,00,B,Z9,B,0,A,20174
WK,66710,05202,00,B,Z9,B,0,A,20174
WK,66711,05202,00,R,Z9,R,0,A,20174
WK,66712,05202,00,R,Z9,R,0,A,20174
WK,66713,05202,00,R,Z9,R,0,A,20174
WK,66714,05202,00,B,Z9,B,0,A,20174
WK,66716,05202,00,B,Z9,B,0,A,20174
WK,66717,05202,00,B,Z9,B,0,A,20174
WK,66720,05202,00,R,Z9,R,0,A,20174
WK,66724,05202,00,R,Z9,R,0,A,20174
WK,66725,05202,00,R,Z9,R,0,A,20174
WK,66727,05202,00,B,Z9,B,0,A,20174
WK,66728,05202,00,R,Z9,R,0,A,20174
WK,66732,05202,00,R,Z9,R,0,A,20174
WK,66733,05202,00,R,Z9,R,0,A,20174
WK,66734,05202,00,R,Z9,R,0,A,20174
WK,66735,05202,00,R,Z9,R,0,A,20174
WK,66736,05202,00,B,Z9,B,0,A,20174
WK,66738,05202,00,B,Z9,B,0,A,20174
WK,66739,05202,00,R,Z9,R,0,A,20174
WK,66740,05202,00,R,Z9,R,0,A,20174
WK,66741,05202,00,B,Z9,B,0,A,20174
WK,66742,05202,00,R,Z9,R,0,A,20174
WK,66743,05202,00,R,Z9,R,0,A,20174
WK,66746,05202,00,R,Z9,R,0,A,20174
WK,66748,05202,00,R,Z9,R,0,A,20174
WK,66749,05202,00,R,Z9,R,0,A,20174
WK,66751,05202,00,R,Z9,R,0,A,20174
WK,66753,05202,00,R,Z9,R,0,A,20174
WK,66754,05202,00,B,Z9,B,0,A,20174
WK,66755,05202,00,R,Z9,R,0,A,20174
WK,66756,05202,00,R,Z9,R,0,A,20174
WK,66757,05202,00,B,Z9,B,0,A,20174
WK,66758,05202,00,B,Z9,B,0,A,20174
WK,66759,05202,00,B,Z9,B,0,A,20174
WK,66760,05202,00,R,Z9,R,0,A,20174
WK,66761,05202,00,B,Z9,B,0,A,20174
WK,66762,05202,00,R,Z9,R,0,A,20174
WK,66763,05202,00,R,Z9,R,0,A,20174
WK,66767,05202,00,B,Z9,B,0,A,20174
WK,66769,05202,00,B,Z9,B,0,A,20174
WK,66770,05202,00,R,Z9,R,0,A,20174
WK,66771,05202,00,R,Z9,R,0,A,20174
WK,66772,05202,00,R,Z9,R,0,A,20174
WK,66773,05202,00,R,Z9,R,0,A,20174
WK,66775,05202,00,R,Z9,R,0,A,20174
WK,66776,05202,00,R,Z9,R,0,A,20174
WK,66777,05202,00,B,Z9,B,0,A,20174
WK,66778,05202,00,R,Z9,R,0,A,20174
WK,66779,05202,00,B,Z9,B,0,A,20174
WK,66780,05202,00,R,Z9,R,0,A,20174
WK,66781,05202,00,R,Z9,R,0,A,20174
WK,66782,05202,00,R,Z9,R,0,A,20174
WK,66783,05202,00,B,Z9,B,0,A,20174
WK,66801,05202,00,R,Z9,R,0,A,20174
WK,66830,05202,00,R,Z9,R,0,A,20174
WK,66833,05202,00,R,Z9,R,0,A,20174
WK,66834,05202,00,B,Z9,B,0,A,20174
WK,66835,05202,00,R,Z9,R,0,A,20174
WK,66838,05202,00,B,Z9,B,0,A,20174
WK,66839,05202,00,B,Z9,B,0,A,20174
WK,66840,05202,00,B,Z9,B,0,A,20174
WK,66842,05202,00,R,Z9,R,0,A,20174
WK,66843,05202,00,B,Z9,B,0,A,20174
WK,66845,05202,00,B,Z9,B,0,A,20174
WK,66846,05202,00,B,Z9,B,0,A,20174
WK,66849,05202,00,B,Z9,B,0,A,20174
WK,66850,05202,00,B,Z9,B,0,A,20174
WK,66851,05202,00,B,Z9,B,0,A,20174
WK,66852,05202,00,B,Z9,B,0,A,20174
WK,66853,05202,00,B,Z9,B,0,A,20174
WK,66854,05202,00,R,Z9,R,0,A,20174
WK,66855,05202,00,B,Z9,B,0,A,20174
WK,66856,05202,00,B,Z9,B,0,A,20174
WK,66857,05202,00,B,Z9,B,0,A,20174
WK,66858,05202,00,B,Z9,B,0,A,20174
WK,66859,05202,00,B,Z9,B,0,A,20174
WK,66860,05202,00,B,Z9,B,0,A,20174
WK,66861,05202,00,B,Z9,B,0,A,20174
WK,66862,05202,00,B,Z9,B,0,A,20174
WK,66863,05202,00,B,Z9,B,0,A,20174
WK,66864,05202,00,R,Z9,R,0,A,20174
WK,66865,05202,00,R,Z9,R,0,A,20174
WK,66866,05202,00,B,Z9,B,0,A,20174
WK,66868,05202,00,R,Z9,R,0,A,20174
WK,66869,05202,00,B,Z9,B,0,A,20174
WK,66870,05202,00,B,Z9,B,0,A,20174
WK,66871,05202,00,B,Z9,B,0,A,20174
WK,66872,05202,00,B,Z9,B,0,A,20174
WK,66873,05202,00,B,Z9,B,0,A,20174
WK,66901,05202,00,B,Z9,B,0,A,20174
WK,66930,05202,00,B,Z9,B,0,A,20174
WK,66932,05202,00,B,Z9,B,0,A,20174
WK,66933,05202,00,B,Z9,B,0,A,20174
WK,66935,05202,00,B,Z9,B,0,A,20174
WK,66936,05202,00,B,Z9,B,0,A,20174
WK,66937,05202,00,B,Z9,B,0,A,20174
WK,66938,05202,00,B,Z9,B,0,A,20174
WK,66939,05202,00,B,Z9,B,0,A,20174
WK,66940,05202,00,B,Z9,B,0,A,20174
WK,66941,05202,00,B,Z9,B,0,A,20174
WK,66942,05202,00,B,Z9,B,0,A,20174
WK,66943,05202,00,B,Z9,B,0,A,20174
WK,66944,05202,00,B,Z9,B,0,A,20174
WK,66945,05202,00,B,Z9,B,0,A,20174
WK,66946,05202,00,B,Z9,B,0,A,20174
WK,66948,05202,00,B,Z9,B,0,A,20174
WK,66949,05202,00,B,Z9,B,0,A,20174
WK,66951,05202,00,B,Z9,B,0,A,20174
WK,66952,05202,00,B,Z9,B,0,A,20174
WK,66953,05202,00,B,Z9,B,0,A,20174
WK,66955,05202,00,B,Z9,B,0,A,20174
WK,66956,05202,00,B,Z9,B,0,A,20174
WK,66958,05202,00,B,Z9,B,0,A,20174
WK,66959,05202,00,B,Z9,B,0,A,20174
WK,66960,05202,00,B,Z9,B,0,A,20174
WK,66961,05202,00,B,Z9,B,0,A,20174
WK,66962,05202,00,B,Z9,B,0,A,20174
WK,66963,05202,00,B,Z9,B,0,A,20174
WK,66964,05202,00,B,Z9,B,0,A,20174
WK,66966,05202,00,B,Z9,B,0,A,20174
WK,66967,05202,00,B,Z9,B,0,A,20174
WK,66968,05202,00,B,Z9,B,0,A,20174
WK,66970,05202,00,B,Z9,B,0,A,20174
WK,67001,05202,00,,Z9,,0,A,20174
WK,67002,05202,00,,Z9,,0,A,20174
WK,67003,05202,00,B,Z9,B,0,A,20174
WK,67004,05202,00,B,Z9,B,0,A,20174
WK,67005,05202,00,R,Z9,R,0,A,20174
WK,67008,05202,00,R,Z9,R,0,A,20174
WK,67009,05202,00,B,Z9,B,0,A,20174
WK,67010,05202,00,,Z9,,0,A,20174
WK,67012,05202,00,R,Z9,R,0,A,20174
WK,67013,05202,00,B,Z9,B,0,A,20174
WK,67016,05202,00,,Z9,,0,A,20174
WK,67017,05202,00,,Z9,,0,A,20174
